Est Number,Premise Name,Premise Address,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date,lat,lng
32187,SHOW-ME'S SOUTHLAND,286 SOUTHLAND DR,1,100,10/10/2013,,NO,9/9/2013,38.01456,-84.523059
32187,SHOW-ME'S SOUTHLAND,286 SOUTHLAND DR,1,100,4/1/2014,,NO,9/9/2013,38.01456,-84.523059
32257,SHRINERS HOSPITAL,1900 RICHMOND ROAD,1,100,1/15/2014,,NO,2/21/1996,38.022367,-84.472857
32257,SHRINERS HOSPITAL,1900 RICHMOND ROAD,1,100,7/28/2014,,NO,2/21/1996,38.022367,-84.472857
66576,SIDEBAR GRILL,147 NORTH LIMESTONE STREET,1,97,3/27/2014,  19  30  31,NO,3/30/2009,38.047282,-84.496053
32258,SIGEE'S,2143 NORTH BROADWAY,1,93,11/14/2013,   8  19  20  31  34,NO,7/27/1988,38.0788992,-84.454688
32258,SIGEE'S,2143 NORTH BROADWAY,1,86,5/21/2014,   1  12  13  15  18  19  23  31,YES,7/27/1988,38.0788992,-84.454688
32258,SIGEE'S,2143 NORTH BROADWAY,2,98,6/17/2014,  15  31,NO,7/27/1988,38.0788992,-84.454688
75371,SIGNATURE GRILLE,3200 LANSDOWNE DRIVE,1,98,11/7/2013,8,NO,5/28/2010,37.9995116,-84.4959204
75371,SIGNATURE GRILLE,3200 LANSDOWNE DRIVE,1,100,11/8/2013,,NO,5/28/2010,37.9995116,-84.4959204
75371,SIGNATURE GRILLE,3200 LANSDOWNE DRIVE,1,98,5/16/2014,16,NO,5/28/2010,37.9995116,-84.4959204
69506,SILVER CUE BILLIARDS BAR/GRILL,694 NEW CIRCLE ROAD NE # 1,1,100,12/12/2013,,NO,11/3/2003,38.0737641,-84.490329
69506,SILVER CUE BILLIARDS BAR/GRILL,694 NEW CIRCLE ROAD NE # 1,1,100,6/17/2014,,NO,11/3/2003,38.0737641,-84.490329
77779,SINDBAD KABOB HOUSE,"565 E. NEW CIRCLE RD., STE 5",1,99,4/14/2014,31,NO,4/14/2014,38.052778,-84.457308
32260,SIR PIZZA, CROSS ROADS PLAZA,1,100,12/20/2013,,NO,7/27/1988,38.2450551,-85.6967195
32260,SIR PIZZA, CROSS ROADS PLAZA,1,91,1/13/2014,   1  12  15  26,NO,7/27/1988,38.2450551,-85.6967195
32260,SIR PIZZA, CROSS ROADS PLAZA,2,95,1/13/2014,  12  15  26,NO,7/27/1988,38.2450551,-85.6967195
32260,SIR PIZZA, CROSS ROADS PLAZA,1,97,7/16/2014,  29  30,NO,7/27/1988,38.2450551,-85.6967195
36515,SIR PIZZA,3341 POST ROAD,1,98,10/11/2013,  15  23,NO,12/5/1988,37.9942454,-84.5459414
36515,SIR PIZZA,3341 POST ROAD,1,87,5/21/2014,   1  15  19  23  31  32  33,NO,12/5/1988,37.9942454,-84.5459414
36515,SIR PIZZA,3341 POST ROAD,2,95,5/21/2014,  15  19  23  31  32,NO,12/5/1988,37.9942454,-84.5459414
49085,SIR PIZZA,1064 S BROADWAY PLACE,1,87,11/5/2013,   1   8  12  19  33,NO,12/11/2009,38.0374691,-84.5173594
49085,SIR PIZZA,1064 S BROADWAY PLACE,2,95,11/5/2013,   8  12  19,NO,12/11/2009,38.0374691,-84.5173594
49085,SIR PIZZA,1064 S BROADWAY PLACE,1,92,5/7/2014,   5  12  33,NO,12/11/2009,38.0374691,-84.5173594
49085,SIR PIZZA,1064 S BROADWAY PLACE,2,96,5/7/2014,   5  12,NO,12/11/2009,38.0374691,-84.5173594
64207,SIR PIZZA,463 WEST NEW CIRCLE ROAD,2,96,10/18/2013,  12  18  19,NO,8/15/2007,38.0722655,-84.4786178
64207,SIR PIZZA,463 WEST NEW CIRCLE ROAD,1,95,1/24/2014,   8  12  15,NO,8/15/2007,38.0722655,-84.4786178
64207,SIR PIZZA,463 WEST NEW CIRCLE ROAD,1,93,7/24/2014,   2  18  19  20  26  32,NO,8/15/2007,38.0722655,-84.4786178
32264,SIR PIZZA COMMISSARY,2604 RICHMOND ROAD,1,98,2/12/2014,26,NO,7/27/1988,38.0094104,-84.4572919
32264,SIR PIZZA COMMISSARY,2604 RICHMOND ROAD,1,99,8/18/2014,31,NO,7/27/1988,38.0094104,-84.4572919
94733,SKY BLUE DINER,211 E SEVENTH ST,1,100,3/28/2014,,NO,3/28/2014,38.053336,-84.481623
84730,SKYBAR - LEXINGTON,269 W MAIN ST.,1,95,11/21/2013,   9  16  19,NO,8/30/2012,38.048037,-84.4985109
84730,SKYBAR - LEXINGTON,269 W MAIN ST.,1,92,9/11/2014,   1   9  12,NO,8/30/2012,38.048037,-84.4985109
84730,SKYBAR - LEXINGTON,269 W MAIN ST.,2,96,9/11/2014,   9  12,NO,8/30/2012,38.048037,-84.4985109
92547,SLEEP INN,1920 PLAUDIT PLACE,1,91,12/23/2013,   8  13  16  20  32,NO,3/12/2013,38.019117,-84.414587
92547,SLEEP INN,1920 PLAUDIT PLACE,2,100,1/2/2014,,NO,3/12/2013,38.019117,-84.414587
92547,SLEEP INN,1920 PLAUDIT PLACE,1,99,6/6/2014,19,NO,3/12/2013,38.019117,-84.414587
93540,SMART BEEZ LEARNING CENTER,435 SOUTHLAND,1,98,4/4/2014,8,NO,7/22/2013,38.019183,-84.526565
86670,SMASHBURGER,"3695 NICHOLASVILLE RD, STE 120",1,99,1/31/2014,20,NO,8/27/2010,37.9848095,-84.5274311
86670,SMASHBURGER,"3695 NICHOLASVILLE RD, STE 120",1,100,7/15/2014,,NO,8/27/2010,37.9848095,-84.5274311
78769,SMASHBURGERS,535 S. UPPER STREET STE. 145,1,92,11/20/2013,  13  15  33,YES,3/2/2010,38.0426262,-84.5050644
78769,SMASHBURGERS,535 S. UPPER STREET STE. 145,2,100,11/27/2013,,NO,3/2/2010,38.0426262,-84.5050644
78769,SMASHBURGERS,535 S. UPPER STREET STE. 145,1,100,5/15/2014,,NO,3/2/2010,38.0426262,-84.5050644
77034,SMASHING TOMATO RESTAURANT,3801 MALL ROAD,1,100,11/4/2013,,NO,10/13/2006,37.9845174,-84.531329
77034,SMASHING TOMATO RESTAURANT,3801 MALL ROAD,1,98,5/5/2014,26,NO,10/13/2006,37.9845174,-84.531329
80997,SMASHING TOMATO RESTAURANT,2200 WAR ADMIRAL WAY,1,100,12/30/2013,,NO,5/9/2008,38.0393222,-84.4269736
80997,SMASHING TOMATO RESTAURANT,2200 WAR ADMIRAL WAY,1,100,6/26/2014,,NO,5/9/2008,38.0393222,-84.4269736
93456,SMITHTOWN SEAFOOD,501 W SIXTH ST SUITE 110,1,100,10/16/2013,,NO,9/9/2013,38.0596709,-84.4919221
93456,SMITHTOWN SEAFOOD,501 W SIXTH ST SUITE 110,1,99,6/26/2014,18,NO,9/9/2013,38.0596709,-84.4919221
92596,"SNACK SHAK, THE",1205 E NEW CIRCLE RD,1,100,6/13/2014,,NO,6/13/2014,38.0319982,-84.4525749
72129,SOLID ROC CAFE,3100 TATES CREEK RD.,1,99,9/25/2013,15,NO,7/14/2004,38.006274,-84.494166
72129,SOLID ROC CAFE,3100 TATES CREEK RD.,1,99,2/25/2014,15,NO,7/14/2004,38.006274,-84.494166
72129,SOLID ROC CAFE,3100 TATES CREEK RD.,1,98,8/23/2014,5,NO,7/14/2004,38.006274,-84.494166
54476,SONIC 3209,1026 S BROADWAY,1,96,11/20/2013,  19  29  31,NO,12/8/1995,38.037807,-84.5161849
54476,SONIC 3209,1026 S BROADWAY,1,98,5/15/2014,  15  31,NO,12/8/1995,38.037807,-84.5161849
64780,SONIC 4301,234 E. NEW CIRCLE ROAD,1,95,12/19/2013,21,YES,9/26/2000,38.0609959,-84.4666667
64780,SONIC 4301,234 E. NEW CIRCLE ROAD,2,94,1/24/2014,  15  18  26  34,NO,9/26/2000,38.0609959,-84.4666667
64780,SONIC 4301,234 E. NEW CIRCLE ROAD,1,96,6/24/2014,  15  18  19  20,NO,9/26/2000,38.0609959,-84.4666667
78867,SONIC 5852,2633 RICHMOND ROAD,1,95,12/3/2013,  12  18  30  31,NO,12/8/1995,38.0104151,-84.4549488
78867,SONIC 5852,2633 RICHMOND ROAD,1,98,6/25/2014,  15  32,NO,12/8/1995,38.0104151,-84.4549488
83459,SOUNDBAR,208 S LIMESTONE ST.,1,100,11/12/2013,,NO,5/1/2009,38.044794,-84.498894
83459,SOUNDBAR,208 S LIMESTONE ST.,1,100,5/30/2014,,NO,5/1/2009,38.044794,-84.498894
85470,"SOUP KITCHEN, THE",376 SOUTHLAND DRIVE,1,97,10/17/2013,  12  18,NO,4/1/2010,38.0182124,-84.5266672
85470,"SOUP KITCHEN, THE",376 SOUTHLAND DRIVE,1,93,4/15/2014,   8  15  16  34,NO,4/1/2010,38.0182124,-84.5266672
50802,SOUTH LEXINGTON YOUTH BASEBALL (4-12),3500 SHILLITO PARK DRIVE,1,100,5/21/2014,,NO,2/27/2012,37.9922039,-84.5309198
41126,"SOUTH SIDE PUB, LLC",3650 BOSTON RD,1,91,2/26/2014,  15  19  26  28  31,YES,2/24/2009,37.978905,-84.5500456
41126,"SOUTH SIDE PUB, LLC",3650 BOSTON RD,2,99,3/11/2014,15,NO,2/24/2009,37.978905,-84.5500456
41126,"SOUTH SIDE PUB, LLC",3650 BOSTON RD,1,99,9/11/2014,19,NO,2/24/2009,37.978905,-84.5500456
35716,SOUTH VAN EVENTS,753 E 7TH ST,1,90,12/30/2013,   1  19  23  26  30  31,NO,8/25/1988,38.045707,-84.4717919
35716,SOUTH VAN EVENTS,753 E 7TH ST,2,94,12/30/2013,  19  23  26  30  31,NO,8/25/1988,38.045707,-84.4717919
35716,SOUTH VAN EVENTS,753 E 7TH ST,1,92,5/30/2014,   8  12  15  18  19  30,NO,8/25/1988,38.045707,-84.4717919
50715,SOUTHEASTERN  BABE RUTH(13-15), VETERANS PARK - SARON DR,1,100,5/29/2014,,NO,6/25/1996,38.0405837,-84.5037164
55380,SOUTHEASTERN CAL RIPKIN (-12) @VETERAN PARK,650 SOUTHPOINT DR,1,100,6/25/2014,,NO,5/22/1996,37.953905,-84.5017809
70144,SOUTHERN ACRES CHRISTIAN,301 HARVARD DRIVE,1,100,12/20/2013,,NO,7/29/2003,37.979823,-84.52229
70144,SOUTHERN ACRES CHRISTIAN,301 HARVARD DRIVE,1,100,6/23/2014,,NO,7/29/2003,37.979823,-84.52229
32277,SOUTHERN ELEMENTARY SCHOOL,340 WILSON DOWNING RD,1,100,2/13/2014,,NO,7/27/1988,37.980008,-84.513986
45061,SOUTHERN HILLS UNITED METH.,2356 HARRODSBURG ROAD,1,99,11/21/2013,31,NO,8/27/1991,38.0201735,-84.5435684
45061,SOUTHERN HILLS UNITED METH.,2356 HARRODSBURG ROAD,1,98,6/6/2014,  19  31,NO,8/27/1991,38.0201735,-84.5435684
32278,SOUTHERN MIDDLE SCHOOL,400 WILSON DOWNING RD,1,98,2/13/2014,  15  31,NO,7/27/1988,37.978951,-84.511908
53502,SOUTHLAND PARK AQUATIC FAC., HILL-N-DALE DR,1,100,1/14/2014,,NO,8/5/1997,38.0139993,-84.5358452
53502,SOUTHLAND PARK AQUATIC FAC., HILL-N-DALE DR,1,99,7/15/2014,31,NO,8/5/1997,38.0139993,-84.5358452
75634,SPALDINGS BAKERY,760 WINCHESTER ROAD,1,100,2/7/2014,,NO,1/15/2009,38.04089,-84.4775592
75634,SPALDINGS BAKERY,760 WINCHESTER ROAD,1,100,8/28/2014,,NO,1/15/2009,38.04089,-84.4775592
32217,SPEARMINT RHINO,5539 ATHENS-BOONESBORO ROAD,1,96,11/14/2013,   5   8,NO,2/1/2007,37.9618854,-84.3856701
32217,SPEARMINT RHINO,5539 ATHENS-BOONESBORO ROAD,1,100,6/27/2014,,NO,2/1/2007,37.9618854,-84.3856701
34104,SPEEDWAY,2290 ELKHORN ROAD,1,100,10/10/2013,,NO,1/6/1997,38.041792,-84.423789
34104,SPEEDWAY,2290 ELKHORN ROAD,1,95,3/27/2014,  15  19  26  31,NO,1/6/1997,38.041792,-84.423789
51188,SPEEDWAY #9332,911 BEAUMONT CENTRE PRKY,1,97,3/26/2014,  26  30,NO,7/13/1994,38.014529,-84.555075
51715,SPEEDWAY #9334,2910 TATES CREEK RD,1,95,1/30/2014,  19  26  34,NO,2/21/1996,38.007769,-84.495512
51715,SPEEDWAY #9334,2910 TATES CREEK RD,1,93,8/1/2014,   8  19  26  34,NO,2/21/1996,38.007769,-84.495512
32284,SPEEDWAY #9394,1001 GEORGETOWN RD,1,96,11/20/2013,  19  32  34,NO,9/3/1996,38.075795,-84.506938
32284,SPEEDWAY #9394,1001 GEORGETOWN RD,1,97,5/19/2014,  19  27,NO,9/3/1996,38.075795,-84.506938
56946,SPEEDWAY #9395,2301 PARIS PIKE,1,97,12/18/2013,  15  34,NO,1/21/1997,38.079262,-84.450448
56946,SPEEDWAY #9395,2301 PARIS PIKE,1,98,6/11/2014,  15  19,NO,1/21/1997,38.079262,-84.450448
74523,SPEEDWAY #9397,1281 E NEW CIRCLE RD,1,96,11/1/2013,  19  26  31,NO,8/23/2005,38.0294839,-84.451772
74523,SPEEDWAY #9397,1281 E NEW CIRCLE RD,1,92,4/15/2014,  15  19  20  26  32  34,NO,8/23/2005,38.0294839,-84.451772
56948,SPEEDWAY #9398,3393 TATES CREEK RD,1,97,11/6/2013,  19  26,NO,1/21/1997,37.993245,-84.495839
56948,SPEEDWAY #9398,3393 TATES CREEK RD,1,92,4/18/2014,  13  19  26  34,YES,1/21/1997,37.993245,-84.495839
56948,SPEEDWAY #9398,3393 TATES CREEK RD,1,96,5/13/2014,  19  32  34,NO,1/21/1997,37.993245,-84.495839
59244,SPEEDWAY #9402,3151 TODDS RD,1,100,12/23/2013,,NO,12/16/1997,38.0088951,-84.4217355
59244,SPEEDWAY #9402,3151 TODDS RD,1,100,6/30/2014,,NO,12/16/1997,38.0088951,-84.4217355
32323,SPEEDWAY #9512,515 EUCLID AVE,1,99,12/4/2013,32,NO,8/29/1990,38.0340225,-84.4954978
32323,SPEEDWAY #9512,515 EUCLID AVE,1,100,6/11/2014,,NO,8/29/1990,38.0340225,-84.4954978
32317,SPEEDWAY #9591,2301 VERSAILLES RD,1,95,10/11/2013,  12  19  34,NO,7/27/1988,38.04712,-84.552411
32317,SPEEDWAY #9591,2301 VERSAILLES RD,1,93,4/7/2014,  12  20  27  34,NO,7/27/1988,38.04712,-84.552411
32322,SPEEDWAY #9593,2900 RICHMOND RD,1,91,5/23/2014,   3  12  26,YES,8/29/1990,38.006297,-84.452435
32322,SPEEDWAY #9593,2900 RICHMOND RD,2,98,6/3/2014,26,NO,8/29/1990,38.006297,-84.452435
34110,SPEEDWAY #9596,246 SOUTHLAND DR,1,97,11/4/2013,  23  26,NO,8/10/1988,38.013562,-84.521678
34110,SPEEDWAY #9596,246 SOUTHLAND DR,1,100,5/5/2014,,NO,8/10/1988,38.013562,-84.521678
32321,SPEEDWAY #9621,2490 NICHOLASVILLE RD,1,100,11/26/2013,,NO,8/29/1990,38.0011,-84.519688
32321,SPEEDWAY #9621,2490 NICHOLASVILLE RD,1,99,6/4/2014,32,NO,8/29/1990,38.0011,-84.519688
46766,SPEEDWAY #9651,5360 ATHENS-BOONESBORO ROAD,1,95,10/8/2013,   4  19  26,NO,6/15/1992,37.963637,-84.391798
46766,SPEEDWAY #9651,5360 ATHENS-BOONESBORO ROAD,1,98,4/7/2014,27,NO,6/15/1992,37.963637,-84.391798
32314,SPEEDWAY #9658,900 WINCHESTER RD,1,94,2/5/2014,  13  20  23  32,YES,7/27/1988,38.0413629,-84.470729
32314,SPEEDWAY #9658,900 WINCHESTER RD,2,97,2/19/2014,  23  34,NO,7/27/1988,38.0413629,-84.470729
32314,SPEEDWAY #9658,900 WINCHESTER RD,2,99,5/6/2014,19,NO,7/27/1988,38.0413629,-84.470729
32314,SPEEDWAY #9658,900 WINCHESTER RD,1,94,7/22/2014,  13  19  34,NO,7/27/1988,38.0413629,-84.470729
32315,SPEEDWAY #9667,716 NORTH BROADWAY,1,97,4/3/2014,  15  19  20,NO,8/29/1990,38.058019,-84.486295
32316,SPEEDWAY #9675,819 S LIMESTONE ST,1,98,1/22/2014,26,NO,8/29/1990,38.0326436,-84.5094826
32316,SPEEDWAY #9675,819 S LIMESTONE ST,1,95,7/28/2014,  19  26  27,NO,8/29/1990,38.0326436,-84.5094826
32324,SPEEDWAY #9677,1401 LEESTOWN RD,1,95,1/14/2014,  12  26  31,NO,7/27/1988,38.06429,-84.520393
32324,SPEEDWAY #9677,1401 LEESTOWN RD,1,97,7/8/2014,  12  31,NO,7/27/1988,38.06429,-84.520393
40915,SPEEDWAY #9699,803 SOUTH BROADWAY,1,98,2/25/2014,  31  32,NO,8/29/1990,38.0414397,-84.5125644
40915,SPEEDWAY #9699,803 SOUTH BROADWAY,1,90,9/5/2014,  12  13  16  19  30  32,NO,8/29/1990,38.0414397,-84.5125644
32318,SPEEDWAY #9704,447 NEW CIRCLE ROAD,1,99,11/12/2013,19,NO,8/29/1990,38.0719055,-84.4789782
32318,SPEEDWAY #9704,447 NEW CIRCLE ROAD,1,97,4/30/2014,  12  30,NO,8/29/1990,38.0719055,-84.4789782
48258,SPEEDWAY #9728,3660 BOSTON RD,1,97,2/11/2014,  15  19  31,NO,2/25/1993,37.979828,-84.551136
48258,SPEEDWAY #9728,3660 BOSTON RD,1,100,8/11/2014,,NO,2/25/1993,37.979828,-84.551136
32285,SPINDLETOP RESTAURANT,3414 IRON WORKS PIKE,1,93,10/29/2013,   1  15  19  23,NO,7/27/1988,38.131857,-84.504927
32285,SPINDLETOP RESTAURANT,3414 IRON WORKS PIKE,2,97,10/29/2013,  15  19  23,NO,7/27/1988,38.131857,-84.504927
32285,SPINDLETOP RESTAURANT,3414 IRON WORKS PIKE,1,98,4/18/2014,  15  19,NO,7/27/1988,38.131857,-84.504927
32286,SPINDLETOP SNACK BAR,3414 IRON WORKS PIKE,1,100,11/20/2013,,NO,5/22/1989,38.131857,-84.504927
32286,SPINDLETOP SNACK BAR,3414 IRON WORKS PIKE,1,98,6/30/2014,  23  31,NO,5/22/1989,38.131857,-84.504927
32286,SPINDLETOP SNACK BAR,3414 IRON WORKS PIKE,1,91,8/5/2014,  15  23  26  31  33,NO,5/22/1989,38.131857,-84.504927
32286,SPINDLETOP SNACK BAR,3414 IRON WORKS PIKE,2,95,8/5/2014,  15  23  26  31,NO,5/22/1989,38.131857,-84.504927
72949,SPRING HILL SUITES,863 S BROADWAY ST,1,100,2/19/2014,,NO,12/8/2004,38.0409852,-84.5156557
72949,SPRING HILL SUITES,863 S BROADWAY ST,1,99,8/21/2014,15,NO,12/8/2004,38.0409852,-84.5156557
32289,SPRING VALLEY GOLF CLUB,2300 SANDERSVILLE ROAD,1,98,12/20/2013,8,NO,7/27/1988,38.084079,-84.525461
32289,SPRING VALLEY GOLF CLUB,2300 SANDERSVILLE ROAD,1,98,6/13/2014,  19  20,NO,7/27/1988,38.084079,-84.525461
32292,SPUDS TAVERN,"3130 PIMLICO PARKWAY, STE. 101",1,92,4/28/2014,  12  17  18  19,YES,7/24/2009,37.9859841,-84.4603286
32292,SPUDS TAVERN,"3130 PIMLICO PARKWAY, STE. 101",2,99,5/9/2014,15,NO,7/24/2009,37.9859841,-84.4603286
35978,SQUIRES ELEMENTARY SCHOOL,3337 SQUIRES OAK DR,1,100,10/2/2013,,NO,9/29/1988,37.9690949,-84.4571607
35978,SQUIRES ELEMENTARY SCHOOL,3337 SQUIRES OAK DR,1,100,3/26/2014,,NO,9/29/1988,37.9690949,-84.4571607
31365,ST. JOSEPH EAST-DIETARY DEPT., 150 NORTH EAGLE CREEK,1,100,12/30/2013,,NO,5/22/1996,37.9993086,-84.4390181
31365,ST. JOSEPH EAST-DIETARY DEPT., 150 NORTH EAGLE CREEK,1,100,6/24/2014,,NO,5/22/1996,37.9993086,-84.4390181
32295,ST. JOSEPH HOSPITAL,1 ST. JOSEPH DRIVE,1,100,12/5/2013,,NO,7/27/1988,38.0316654,-84.5212643
32295,ST. JOSEPH HOSPITAL,1 ST. JOSEPH DRIVE,1,99,6/2/2014,23,NO,7/27/1988,38.0316654,-84.5212643
83259,ST. LUKE UNITED METHODIST CHURCH,2351 ALUMNI DRIVE,1,100,1/30/2014,,NO,4/3/2009,37.994315,-84.461331
83259,ST. LUKE UNITED METHODIST CHURCH,2351 ALUMNI DRIVE,1,100,8/1/2014,,NO,4/3/2009,37.994315,-84.461331
63115,ST. PETER & PAUL SCHOOL,423 W  SHORT ST,1,98,9/26/2013,8,NO,10/20/1999,38.0504625,-84.4992947
63115,ST. PETER & PAUL SCHOOL,423 W  SHORT ST,1,98,2/20/2014,8,NO,10/20/1999,38.0504625,-84.4992947
63115,ST. PETER & PAUL SCHOOL,423 W  SHORT ST,1,99,8/26/2014,15,NO,10/20/1999,38.0504625,-84.4992947
32299,ST. PETER AND PAUL SCHOOL,133 BARR ST,1,100,10/24/2013,,NO,7/27/1988,38.0468801,-84.4944147
32299,ST. PETER AND PAUL SCHOOL,133 BARR ST,1,99,4/10/2014,15,NO,7/27/1988,38.0468801,-84.4944147
75014,STARBUCKS,870 S. BROADWAY,1,100,1/31/2014,,NO,8/20/2002,38.0390306,-84.5142623
75014,STARBUCKS,870 S. BROADWAY,1,96,7/14/2014,  12  34,NO,8/20/2002,38.0390306,-84.5142623
76014,STARBUCKS,"3401 NICHOLASVILLE RD., PK11",1,100,2/12/2014,,NO,3/25/2008,38.0405837,-84.5037164
76014,STARBUCKS,"3401 NICHOLASVILLE RD., PK11",1,100,8/26/2014,,NO,3/25/2008,38.0405837,-84.5037164
76237,STARBUCKS, WILLIAM T. YOUNG LIBRARY - UK,1,100,10/1/2013,,NO,5/9/2001,38.0405837,-84.5037164
76237,STARBUCKS, WILLIAM T. YOUNG LIBRARY - UK,1,100,3/7/2014,,NO,5/9/2001,38.0405837,-84.5037164
79540,STARBUCKS,2320 ELKHORN ROAD,1,94,2/26/2014,  12  13  18,NO,2/27/2008,38.0407586,-84.423734
79540,STARBUCKS,2320 ELKHORN ROAD,1,95,3/11/2014,  12  13,NO,2/27/2008,38.0407586,-84.423734
79540,STARBUCKS,2320 ELKHORN ROAD,2,95,3/19/2014,  12  13,YES,2/27/2008,38.0407586,-84.423734
79540,STARBUCKS,2320 ELKHORN ROAD,2,95,3/26/2014,  12  13,YES,2/27/2008,38.0407586,-84.423734
79540,STARBUCKS,2320 ELKHORN ROAD,2,98,4/2/2014,12,NO,2/27/2008,38.0407586,-84.423734
79540,STARBUCKS,2320 ELKHORN ROAD,1,98,9/4/2014,12,NO,2/27/2008,38.0407586,-84.423734
80355,STARBUCKS,UK STUDENT CENTER,1,100,10/4/2013,,NO,3/25/2008,38.0405837,-84.5037164
80355,STARBUCKS,UK STUDENT CENTER,1,100,3/14/2014,,NO,3/25/2008,38.0405837,-84.5037164
93177,STARBUCKS,1940 PAVILLION WAY,1,100,1/27/2014,,NO,6/10/2013,38.0225466,-84.4170581
93177,STARBUCKS,1940 PAVILLION WAY,1,100,3/27/2014,,NO,6/10/2013,38.0225466,-84.4170581
68790,STARBUCKS #2687,808 E HIGH ST,1,100,12/17/2013,,NO,12/6/2002,38.0306961,-84.4902877
68790,STARBUCKS #2687,808 E HIGH ST,1,100,6/24/2014,,NO,12/6/2002,38.0306961,-84.4902877
68280,STARBUCKS @ COMMONS MARKET, MEZZANINE@COMMONS MARKET,1,100,10/7/2013,,NO,8/3/2004,38.0405837,-84.5037164
68280,STARBUCKS @ COMMONS MARKET, MEZZANINE@COMMONS MARKET,1,100,3/26/2014,,NO,8/3/2004,38.0405837,-84.5037164
82565,STARBUCKS @ KROGERS,3101 RICHMOND ROAD,1,98,10/23/2013,16,NO,12/5/2008,38.0037507,-84.4444339
82565,STARBUCKS @ KROGERS,3101 RICHMOND ROAD,1,95,5/1/2014,11,NO,12/5/2008,38.0037507,-84.4444339
82565,STARBUCKS @ KROGERS,3101 RICHMOND ROAD,2,100,5/1/2014,,NO,12/5/2008,38.0037507,-84.4444339
72266,STARBUCKS @ KY CLINIC,700 S. LIMESTONE,1,98,9/30/2013,16,NO,6/12/2006,38.0348952,-84.5083233
72266,STARBUCKS @ KY CLINIC,700 S. LIMESTONE,1,100,3/7/2014,,NO,6/12/2006,38.0348952,-84.5083233
76236,STARBUCKS COFFE COMPANY,"2320 VERSAILLES RD., STE. 100",1,97,2/10/2014,  18  26,NO,6/12/2006,38.0461059,-84.554734
76236,STARBUCKS COFFE COMPANY,"2320 VERSAILLES RD., STE. 100",1,98,9/8/2014,  15  18,NO,6/12/2006,38.0461059,-84.554734
74491,STARBUCKS COFFEE,3809 DYLAN PLACE,1,99,11/4/2013,20,NO,8/17/2005,37.9813933,-84.5512621
74491,STARBUCKS COFFEE,3809 DYLAN PLACE,1,100,4/21/2014,,NO,8/17/2005,37.9813933,-84.5512621
75419,STARBUCKS COFFEE,2700 WILHITE DRIVE,1,98,10/30/2013,12,NO,2/2/2006,37.9978712,-84.5207607
75419,STARBUCKS COFFEE,2700 WILHITE DRIVE,1,96,5/6/2014,   8  26,NO,2/2/2006,37.9978712,-84.5207607
67828,STARBUCKS COFFEE # 2608,325 W. MAIN STREET,1,93,10/31/2013,  12  21,YES,6/17/2004,38.0487291,-84.49936
67828,STARBUCKS COFFEE # 2608,325 W. MAIN STREET,2,98,11/13/2013,12,NO,6/17/2004,38.0487291,-84.49936
67828,STARBUCKS COFFEE # 2608,325 W. MAIN STREET,1,98,5/2/2014,  15  18,NO,6/17/2004,38.0487291,-84.49936
71970,STARBUCKS COFFEE #7931,2703 RICHMOND RD,1,99,2/18/2014,23,NO,6/17/2004,38.0090552,-84.4535315
71970,STARBUCKS COFFEE #7931,2703 RICHMOND RD,1,100,8/26/2014,,NO,6/17/2004,38.0090552,-84.4535315
71831,STARBUCKS COFFEE #8734,1869 PLAUDIT PLACE STE 110,1,100,3/6/2014,,NO,5/26/2004,38.0172639,-84.4183603
71831,STARBUCKS COFFEE #8734,1869 PLAUDIT PLACE STE 110,1,100,8/22/2014,,NO,5/26/2004,38.0172639,-84.4183603
48277,STEAK EXPRESS,125 SOUTHLAND DRIVE,1,97,12/11/2013,   2  15  19,NO,8/30/1999,38.0118137,-84.5181728
48277,STEAK EXPRESS,125 SOUTHLAND DRIVE,1,94,5/28/2014,   4   8  12,NO,8/30/1999,38.0118137,-84.5181728
31504,STEAK FEST,1408 MERCER ROAD,1,100,9/26/2013,,NO,9/12/1994,38.0755837,-84.5079352
31504,STEAK FEST,1408 MERCER ROAD,1,97,3/11/2014,   8  15,NO,9/12/1994,38.0755837,-84.5079352
31504,STEAK FEST,1408 MERCER ROAD,1,98,9/4/2014,  15  19,NO,9/12/1994,38.0755837,-84.5079352
61137,STEAK 'N SHAKE,1832 ALYSHEBA WAY,1,94,1/23/2014,  15  17  19,NO,9/23/1998,38.0182376,-84.4192077
61137,STEAK 'N SHAKE,1832 ALYSHEBA WAY,2,98,1/23/2014,  15  19,NO,9/23/1998,38.0182376,-84.4192077
61137,STEAK 'N SHAKE,1832 ALYSHEBA WAY,1,96,7/24/2014,  19  26  30,NO,9/23/1998,38.0182376,-84.4192077
31506,STEAM ACADEMY,123 E SIXTH ST,1,100,2/17/2014,,NO,8/1/2013,38.053345,-84.484837
32302,STELLA'S KY DELI,143 JEFFERSON STREET,1,93,11/20/2013,  11  15  20,NO,7/27/1988,38.0528253,-84.5019911
32302,STELLA'S KY DELI,143 JEFFERSON STREET,1,96,6/2/2014,   8  15  19,NO,7/27/1988,38.0528253,-84.5019911
32303,STONEWALL ELEMENTARY SCHOOL,3251 CORNWALL DR,1,100,3/24/2014,,NO,7/27/1988,37.9975779,-84.5555448
